181,śnieg
111,kolor
79,czarny
43,kruk
34,dom
28,miś
26,obrus
17,koń
17,ser
15,kieł
15,orzeł
13,dzień
11,papier
10,kot
10,puch
9,jasny
9,snieg
7,jeleń
7,proszek
6,mleko
6,niewinność
5,chleb
5,czystość
4,chmura
4,czysty
4,dym
4,kołnierzyk
4,kwiat
4,niedźwiedź
4,pies
3,bałwan
3,człowiek
3,gołąb
3,kościół
3,łabądź
3,mężczyzna
3,ściana
3,welon
3,ząb
2,anioł
2,barwa
2,ekran
2,flaga
2,kapelusz
2,koc
2,krzyż
2,księżyc
2,niewinny
2,pokój
2,prądnik
2,ptak
2,rumak
2,szkwał
2,wilk
